text,label,split,domain
"煎蛋，香肠还行。肥牛太老！！菜花难吃！,最sb的可乐是热的，一打开喷的到处都是！,盐酥鸡上面的面太厚太硬！！",0,train,waimai_review
挺好吃的，果汁超级难喝,1,val,waimai_review
汤洒了些，量不错不过洒了弄得袋子有些脏。鸡蛋非常好吃！,1,test,waimai_review
好吃，下次还会在吃的,1,train,waimai_review
两个小时才送到！,0,train,waimai_review
"热干面口淡,皮蛋还不错,送货速度很快",1,train,waimai_review
送餐员态度很好，产品质量也好，满意。,1,train,waimai_review
不错，好吃，两个人没吃完，还会光顾！,1,train,waimai_review
我实在不想差评，11点半点餐到1点半吃上饭，中途打电话经历了关机及联系客服以及想取消的时候一直被告知马上到，菜到了已经凉的确实天气不好也阻挡不了心情实在太差,0,train,waimai_review
很好吃，分量足,1,test,waimai_review
送菜太慢。等了快仨小时，电话打了好几个。饿的不行了。以后打死也不订这家的了。,0,test,waimai_review
送餐时间太慢,0,train,waimai_review
吃了这顿饭，拉了一晚上,0,val,waimai_review
昨天的剁椒鸡蛋太咸了，其他的感觉还可以。,0,train,waimai_review
早饭没的吃选了百度外卖，谢谢张骑士,1,train,waimai_review
送餐速度非常快，服务态度非常好。,1,train,waimai_review
好吃！终于让我吃上了！,1,test,waimai_review
一如既往的的快，好吃。。。。真棒,1,test,waimai_review
希望以后把肉切碎一点，块有点大不好咬,1,train,waimai_review
配菜变成包菜，差评！！,0,train,waimai_review
承诺40分钟的送餐，最终持续了149分钟才到，到了都1点35了，期间还多次电话催促，未果，孩子哭大人嚷，都饿的不行，结果餐送来的时候发票还没带。非常失望的一次订餐，这还是家门口的和合谷，以后再也不在这家订了。,0,train,waimai_review
你家要送不了，趁早包给百度外卖。等了一个多小时。,0,train,waimai_review
素菜做的跟剩菜一样，不如上次好吃了！请及时改善,0,val,waimai_review
菜还不错，米饭有股烟味、糊味,0,test,waimai_review
"鱼香肉丝的最好吃了,四川口味的",1,test,waimai_review
"可乐撒了快一半了,谢谢",1,train,waimai_review
配送竟然只送到1层，什么服务。。。太差了，以后不会再点了,0,train,waimai_review
速度很快，菜的味道也好！不错！,1,train,waimai_review
鸡翅太太太太咸了,0,train,waimai_review
"送餐好慢啊,离得这么近居然送了一个小时！也不太好吃！难吃到嘴！特别油！",0,val,waimai_review
很不错，速度挺快，就是油有点大,1,train,waimai_review
还可以吧。不过最好可以有个标签标明是哪种煎饼，不然不容易分别出来！,1,val,waimai_review
还可以，就是汁少了些,1,train,waimai_review
好吃。一直爱吃他们家的菜,1,train,waimai_review
送货时间太长！！！,0,train,waimai_review
送过来迟了快一个小时，凉透了，而且都露汤了，弄的特别脏,0,train,waimai_review
素什锦为啥会有虾仁！！！,0,train,waimai_review
感觉酱味不太适合老北京人,1,train,waimai_review
好吃！送餐时间准！赞！,1,test,waimai_review
桔梗太难吃了拌饭一般,0,test,waimai_review
担担面外卖过来就是一坨,0,train,waimai_review
红烧牛肉肉不多。都是青笋,0,test,waimai_review
忘装海带丝，投诉！,0,train,waimai_review
今天真是超级快，感觉刚下单就送到啦哈哈哈,1,train,waimai_review
锡铂纸包的，感觉里面面皮没怎么熟，不是多好吃~,0,train,waimai_review
很贴心，汤和馄饨分开装了,1,test,waimai_review
好吃又不贵，就是送的慢,1,train,waimai_review
外卖大哥态度很好，,1,train,waimai_review
服务热情，送餐高效，很满意,1,train,waimai_review
牛肉饭牛肉少的可怜！,0,train,waimai_review
金枪鱼焗饭深得我心,1,test,waimai_review
比别家鸡排小,1,train,waimai_review
"状元粥没什么内容,偏咸",0,train,waimai_review
太太太太慢了！！！2个多小时，十点多下单，1点才到,0,train,waimai_review
我没有收到外卖，但是也不退我钱,0,train,waimai_review
蛋糕好难吃咖啡，咖啡还是卡布好吧,0,val,waimai_review
吃完满满正能量,1,train,waimai_review
我点的凉菜，给我送一盒热的烂白菜,0,val,waimai_review
好难吃。。除了难吃再无别的,0,val,waimai_review
"土豆没做熟,海带没做熟,腐竹没做熟,知道你们忙，但是菜要做熟是基本，不会点你家外卖了",0,val,waimai_review
我能说订你家餐都送餐超时吗？我也是醉了,0,test,waimai_review
量不大，醋都没给带！,0,train,waimai_review
"特别差,送货慢,送到后还漏啦百度这外卖也别做啦,头一次遇到这么差的,打电话给百度快递过啦快20分钟才给送回来,连个抱歉都没有,服务太差",0,train,waimai_review
菜量非常少，是给小孩准备的吗？？,0,test,waimai_review
新品，还贵，不是一般的难吃，全部扔掉。,0,train,waimai_review
"包装很不错,有水准了,卷饼挺好的,可惜里面只有肉和青椒,感觉放些黄瓜啊,酱啊,会不错",1,train,waimai_review
现在的量明显比以前少。不实在了。,0,train,waimai_review
都点好几次了，这次怎么夹生米，没法吃,0,train,waimai_review
还不错，就是送餐比较慢。明明点的汇源果汁，结果送的可口可乐，什么情况？？？,0,train,waimai_review
一级棒，味道和送餐速度都很好。,1,test,waimai_review
"百度外卖,大骗子....欺骗消费者,坑人",0,val,waimai_review
"盛包子的饭盒太小了,而且下次要铺上什么以防包子粘饭盒底,汤包全漏了",1,test,waimai_review
特别好的师傅，冒雨还送得非常快，感谢百度外卖的送货师傅们。,1,train,waimai_review
速度极快，东西也好吃，赞,1,val,waimai_review
快递小哥儿很快就送到了，人不错，很有礼貌!,1,train,waimai_review
11点下单，1点多才到，等两个多小时，本来想不要了，但是看送餐的人太可怜，勉强收下了。下次还等这么久绝对拒收！差评！！！,0,val,waimai_review
不只是不好吃，是不会炒菜！虾酱整块整块出现在鸡蛋中间都没炒开，咸死！虎皮椒整块糊，酸汤肥牛味道也很糟糕。这家店特别不推荐。,0,train,waimai_review
非常准时！！！鸡肉的很好吃,1,test,waimai_review
真心太慢了，11点订饭，快1点送来~饭全凉透了。,0,val,waimai_review
送餐速度快，师傅态度真好,1,train,waimai_review
"没有方糖,而且也没有按备注配置,有问题没有电话沟通就直接凑活送了",0,train,waimai_review
特别快！很满意的一次购物,1,val,waimai_review
菜的味道还行，不过肉不是新鲜的。隔夜肉！其次米饭是前一天的，有变质味！,0,train,waimai_review
口味不错服务态度好感谢你们,1,train,waimai_review
"我朋友一起定了两份,因为不吃韭菜，就定一份回信鸡蛋一份白菜鸡蛋,送来后发现是一份白菜和一份韭菜,只能两个人吃一份,联系客服后商家补偿一份,但说由于重新包、重新煮、重新配送,不确定什么时候送的！！我了个去！,结果重订单到收到最后一份饺子,一个多小时,这饭吃点断断续续。。最后都没吃",0,train,waimai_review
都说了不要辣，为什么还有辣？！,0,train,waimai_review
辛苦了，真的很不错，一直支持，在单位在家都点他家卷饼,1,train,waimai_review
宫保鸡丁一般般,0,train,waimai_review
配送速度真的很快，怏送小弟很好,1,train,waimai_review
好慢，差一点就超时能打五折了,0,train,waimai_review
"挺好的,挺好喝的,不错",1,test,waimai_review
坏了，菜都变味了，酸味,0,train,waimai_review
很好吃，很卫生，很满意！！,1,train,waimai_review
送餐快，pizza味道也不错！,1,test,waimai_review
一般，很一般,0,test,waimai_review
非常好量足都没吃完,1,train,waimai_review
太慢了，等了快一个班小时，也不能打电话，投诉也不接。催单催到最后都不给催了，水也没给我。什么玩意。钱也不退。以后再也不订了,0,train,waimai_review
这种口味怎么有信心开店的，不改变就等着倒闭吧,0,test,waimai_review
送的非常快，量足，吃的很饱，灰常不错！,1,train,waimai_review
"有点慢了,希望下次加快",1,train,waimai_review
很不错，好吃，以后还会买,1,train,waimai_review
"土豆肉丝卷有妈妈的味道,而且今天送餐还很快,大赞",1,train,waimai_review
"这次我可要评价了，要了一个牛肉汤,要了一个大酱汤,结果,回来都是半份,气死我了,我还要下楼继续买别的吃的，因为根本不够了。花了54,还吃不饱。垃圾最后一次吃。",0,test,waimai_review
热饮也有大杯就好了，中杯不够喝的,1,val,waimai_review
之前都两盒，这次就给装一盒。还不多，差评。快递小哥辛苦,0,train,waimai_review
只有肉菜没放酱料，太干。,0,train,waimai_review
感谢外卖哥~不错,1,train,waimai_review
真够大的，味道棒,1,train,waimai_review
很快就送到了。为快递员点赞,1,train,waimai_review
骑士非常快，东西也非常好吃,1,train,waimai_review
超级无敌好吃,1,train,waimai_review
说实话等了一个多小时，收到后尝完第一口就后悔了，菜量少不说，粥也不好喝！,0,train,waimai_review
"为何没有发票,为何不开发票",1,train,waimai_review
5点半下单，接单以后7点半送到，送来的时候整个都凉了。我如果不打商家电话问不知什么时候才能吃上。再这么送餐可能顾客会少一半。希望改正。,0,train,waimai_review
时间差距太大了……吃饭的心情都等没了,0,val,waimai_review
味道不错，价格也可以，但是评价给一星，就是对接线员的服务态度，实在太差了,0,train,waimai_review
鳕鱼少了两块，每次都是五块,0,test,waimai_review
"和同事一起的,别人的都吃完了,我的还没有到",0,train,waimai_review
昨天订单付款，两次都一样，感觉牛肉有些问题，挺饿了，后面那个就吃了，晚上闹肚子，晦气,0,train,waimai_review
味道不错，送餐也快,1,train,waimai_review
能不能0分，定了三样少一样，也没法找回，真垃圾,0,train,waimai_review
又一次没筷子，不过快递员服务很好，只能说店家太不细致了。味道也很一般,0,test,waimai_review
味道还是可以哒，肘子好香，青椒的量也恰到好处。就是送餐太慢了，两个多小时才到。第一次来时我正在上课没有取到，送餐的叔叔下课后又来了，还给我换了热的肘子卷，态度好评。,1,train,waimai_review
快递员很辛苦！给个,1,train,waimai_review
"送餐特别快,送餐员态度也特别好",1,train,waimai_review
"馋嘴蛙太难吃了,想退退不了,根本不是馋嘴蛙的味儿,牛蛙柴死了,肯定是死了",0,train,waimai_review
好吃是好吃，就是牛肉味不浓,1,train,waimai_review
"大肥肉,差评",0,train,waimai_review
稍微有点腻'其他还好,1,train,waimai_review
第一次忘送粥了,0,test,waimai_review
很负责的送餐师傅！,1,train,waimai_review
0星，受不了这app的假状态,0,train,waimai_review
口味不错，很快。很热,0,train,waimai_review
一个半小时才送到，送餐员态度特别恶劣，差评！！！,0,train,waimai_review
"竟然晚了20分钟,三明治是加热过的，送来变得变得又凉又硬，因为装三明治的袋子口是开的,骑士真是让人",0,val,waimai_review
猪蹄上都是猪毛，我都怀疑其他东西干净不！,0,train,waimai_review
送餐比较慢，味道还行,0,test,waimai_review
长豆角注明不要辣，还是有辣。其他的还行,0,test,waimai_review
送餐员辛苦，饭也好吃，继续购买,1,train,waimai_review
希望下次不是2个小时才送到,1,train,waimai_review
凉拌土豆丝没有放醋哦,1,val,waimai_review
送餐师傅很负责任，大冷天的不容易！,1,train,waimai_review
12点订餐，2点准时送到，酸汤扯面一点汤见不到，面都沾到一起了，尼玛呀,0,val,waimai_review
太他妈难吃了，凉的！,0,val,waimai_review
非常好吃，经典，必吃！,1,train,waimai_review
非常好吃，味道也很香，推荐！,1,val,waimai_review
点了一个石锅拌饭真的好难吃,0,train,waimai_review
赞赞！加红豆味道更好！,1,train,waimai_review
第一次点，感觉很不好！以为不会有什么问题，送餐员送完马上就走了，也没有清点菜品。另加了一份花生米和一份白米线。可是送来时只有一碗汤和一袋白米线，不知道另点的白米线是不是装在了一起，感觉不像，因为实在是太少了，就像一份的量。碗里没有花生米，也没有另装一袋。碗里倒有云腿1片，不知道是我花两块钱点的还是原来就应该有的。虽然就几块钱的事情，但是感觉商家不细致，不诚信。,0,val,waimai_review
这是我有史以来吃的最难吃的卷饼，哎，那个八宝菜更是不敢恭维啊，难吃死了，以后再也不来这家订餐了,0,train,waimai_review
今天送的挺早。。,1,val,waimai_review
送的好慢两点多给送到的，，什么事啊,0,train,waimai_review
很好！外卖小哥很给力！！！,1,train,waimai_review
好吃，送餐时间较快，服务态度好，赞。,1,train,waimai_review
"骑士超辛苦,非常好",1,train,waimai_review
4块钱超值的！！！,1,val,waimai_review
肉比较多，不过比较油腻，一个感觉不是太饱,1,train,waimai_review
回家才知道，给家人订的饭，居然送错了！订了两个饭，送的是一份饭和一个沙拉，都不是订单上的，这还真是头一次？以后真得好好核对,0,val,waimai_review
送的比较慢，味道不错，就是凉了！,0,train,waimai_review
很好吃，面皮特别有嚼劲儿，酱料也很好吃,1,val,waimai_review
不是一般的慢啊，快仨小时才到，不过素的卷饼还是挺好吃的，送餐太慢，感觉以后不会来了快～,0,train,waimai_review
价格优惠有内容,1,train,waimai_review
都上班了才送来,1,train,waimai_review
到家进门在百度外卖订餐，一会儿功夫，送货员就送到了热腾腾的饺子，大风下雨的天气，饺子就酒，太美啦,1,test,waimai_review
翻遍了米线也没找到肥牛啊！,0,train,waimai_review
非常美味，下次还会再来！,1,train,waimai_review
总是差很多东西，再也不定了,0,train,waimai_review
一直没送到，打电话问说可能单子丢了！！重新做了送来的,0,train,waimai_review
饭挺好吃的，可是配送太慢了，晚了快一小时，无语，等的花都谢了。。。对配送员态度不大好了，感觉有点小内疚，可是确实好慢啊，等的脾气都上来了,0,train,waimai_review
大份适合男人和极其饿的女汉子吃哈，我没吃完，很干净卫生！,1,train,waimai_review
非常好，速度快，态度好,1,val,waimai_review
送餐小哥赞一个！！！辛苦了,1,train,waimai_review
"玉林草泥马,大骗子",0,train,waimai_review
一盒炒饭两个鸡腿半个煮蛋一盒果汁，炒饭像咸菜，还好鸡腿没什么味儿，可以就着咸菜吃。果汁味道还可以。,0,train,waimai_review
外送的总是跟店里吃差很远，,0,test,waimai_review
很好很满意！,1,test,waimai_review
打死卖糖的油好大又甜不唧唧的难吃死,0,val,waimai_review
还不错，送的很及时，煎饼不错，豆腐脑能加个醋包，辣椒神马的就完美了,1,train,waimai_review
不错，常定，味道还可以吧,1,train,waimai_review
非常快！配送员也特别好……,1,test,waimai_review
第二次叫这家外面，发誓再也不会订第三次；第一次是冬天等了两个小时，饭凉的还特别难吃；这次是等了一个半小时，三盒饭连袋子都没有，全是油…最奇葩的是，筷子沒有任何包裝就在手裡拿著，叫這家外賣的請自行準備筷子！然后再次刷新了难吃纪录，汤里的豆腐是酸的，太难吃了全部扔掉重新叫的别的，两次都这么差，真是绝了这家！,0,train,waimai_review
等了九十分钟才送到，而且实物都洒了，味道还行，就是凉了。,0,val,waimai_review
配送员态度很无语，哎,0,val,waimai_review
"饭很少,要知道就多定两碗了,送餐师傅很棒",1,train,waimai_review
送餐员服务很好，但商家把餐弄错了,1,train,waimai_review
我是11:36下单，13点才到，我打电话催了6次，我无话可说了，希望老板能改进！,0,train,waimai_review
好喝！味道不错！送餐也很快！,1,train,waimai_review
等到快8点，南瓜粥是凉的，卷饼也是凉的！,0,train,waimai_review
吃的我晚上呕吐到11点。肯定有问题。,0,train,waimai_review
"大冷天还按时送到,非常感谢，味道不错，多加了一份芝士味道很赞，就是里面的香肠如果再换换就好了",1,train,waimai_review
太吊，秒送...,1,train,waimai_review
很好吃，百度外卖很实惠,1,train,waimai_review
超好吃！！！特别快就到了，很大一份～～,1,val,waimai_review
味道很好，送餐速度也靠谱！,1,val,waimai_review
很好吃，就是量少了一点，男生可能吃不饱,1,train,waimai_review
"速度达不到40分钟,希望如实描述,。米线油多,倒进全部米线后会溢出饭盒,很不方便,希望换更大更高的饭盒",0,val,waimai_review
送的好慢啊,1,train,waimai_review
什么破海鲜炒饭就放了几块鱿鱼绿豆鸡蛋很难吃一点味道都没有还29元,0,test,waimai_review
七喜送过来就少半杯了！,0,train,waimai_review
量大很足很不错,1,train,waimai_review
味道一般，不是很好吃，送餐时间太长，备注带发票反而没带,0,val,waimai_review
送货小哥儿超级赞，萌萌哒，送货巨快！,1,train,waimai_review
菜品质量先不说，还没吃。十一点零六下单，十二点四十收到，外卖师傅说，单太多，知道吧？真牛，我是不是还得给你磕个头说谢谢你排除万难送到啊，百度外卖投诉真心打不通，行，到这吧,0,train,waimai_review
卷饼看着很小但是很占肚子很好吃,1,train,waimai_review
从下单到送到整整一个半小时。菜都凉了，味道也很一般。,0,train,waimai_review
全都很棒，会继续支持。,1,train,waimai_review
骑士服务态度很好，速度很迅速！,1,val,waimai_review
排骨面很香，小白菜油偏大味道偏淡，灌肠不太好吃。,1,train,waimai_review
太难吃了，不知道怎么搞出来的销量,0,train,waimai_review
送来的时候粥撒了…不过小哥很帅跟客气…,1,train,waimai_review
里面的汤撒了,0,test,waimai_review
总感觉肉有点臭臭的,0,test,waimai_review
味道不错，品质依旧，不错,1,test,waimai_review
煎饼很好吃，豆腐脑一般，没放香菜和辣椒，味道差了一点，炸茄盒里面的肉馅没味道，知道靠着外面一点椒盐的味道，还有改进空间。,0,test,waimai_review
送餐员很礼貌，很快！好评,1,test,waimai_review
经过同意换成蒜苗炒肉了，但是蒜苗炒肉的肉有股馊味。。,0,train,waimai_review
"划算,优惠过的价格才对得起煎饼果子,味道也还行",1,train,waimai_review
麻将怎么没有味道，不太好吃,0,train,waimai_review
配送竟然没经过我同意让别人代收了，我不知道，导致我收到饭比预定时间晚了一个多小时。饭的味道还可以，只是凉了,0,train,waimai_review
"东西挺好吃,就是送的太慢",0,test,waimai_review
"没别的,酱太多,难吃",0,test,waimai_review
"方便快捷,服务好,谢谢",1,train,waimai_review
味道有点怪，可能个人原因，不爱吃,1,train,waimai_review
挺好吃的，好吃不能怕贵，值得,1,train,waimai_review
"多搞活动哦,尖椒土豆丝没有味道。",1,train,waimai_review
卷饼很实在，京酱肉丝都是瘦肉。南瓜粥一般。,1,test,waimai_review
粥很好喝，送餐时间也很快，卷饼内容很棒，但饼皮希望能再烤熟一些就更好了,1,val,waimai_review
差评，差评，差评，我等了一个小时!,0,train,waimai_review
好评~挺快的，粥也足量,1,val,waimai_review
同在五道口就是送得快，不过好像去年买的时候这个价钱可以买套餐了，虽然就差一碗粥,1,train,waimai_review
"经常买。,味道不错,。吃着方便",1,train,waimai_review
"好吃,就是贵",1,test,waimai_review
送的特别慢，服务态度不好,0,test,waimai_review
送的比预计时间迟，也没提前打电话说一声，疯了一个多小时还是我自己打电话催单的，送到了被告知甜点没有，说下午给补送，结果到晚上七点了没信儿了，又打电话过去催，还好以后给补了，可能也是比较忙情有可原，但是服务确实有待提升，食材有问题或者品质不能保证你就别做别销售，让消费者承担你们的失误实在不合适,0,train,waimai_review
"鸡柳这个挺实在的,就是炸的,略腻",1,train,waimai_review
十点半订餐，现在一点半还没送到，打电话不是占线就是不接，最后状态竟然变成已完成状态？,0,val,waimai_review
真的超级慢！晚了有90分钟吧。退单电话也打不通。没办法只能等。本来想拒收的，看送餐的小哥也不容易。哎。,0,val,waimai_review
量实在太少。。。吃不饱,0,val,waimai_review
不错，味道挺好。值得点赞。,1,train,waimai_review
送餐大哥送到门口态度很好～,1,train,waimai_review
好吃，送货快，配送员很好,1,train,waimai_review
订6个面筋你就给我送过来1个，你们咋想的，打电话不接，黑？,0,train,waimai_review
这么多。。。还以为很少呢。。。估计得吃好几天了～～～外卖小哥辛苦了！感谢！,1,train,waimai_review
"我明确写出只有鱼豆腐那份不要米线,结果另外一份鸡肉的也没有给我放米线进去",0,train,waimai_review
送的超级快~~~京酱肉丝卷好好吃,1,train,waimai_review
点的一品锅怎么送的猪手！,0,train,waimai_review
饭好坏暂且不说，我要的果汁没给送，送饭的顺待会给我补，两天了还没补,0,train,waimai_review
卷饼不太好吃哦,1,train,waimai_review
11点半点的餐，12点45送到的！！蜗牛都比你们快！！！不会再定了！,0,train,waimai_review
很好吃，包装也很棒,1,train,waimai_review
等了98分钟，面陀了。,0,train,waimai_review
包装袋好精致，卷饼的味道也很香，就是南瓜粥没味道，可能是不合我口味吧,1,train,waimai_review
很快，好吃，味道足，量大,1,test,waimai_review
送餐速度快，送餐速度快,1,train,waimai_review
"因为很便宜,所以,难吃的要命了。。。",0,train,waimai_review
"送货的小哥服务态度特别好,煎饼真的很好吃,豆腐脑一般,赞赞赞",1,val,waimai_review
"送餐速度神速,刚下单,餐就来了,但不是我点的菜",0,train,waimai_review
很快，还送了礼物,1,val,waimai_review
这送外卖的小哥是在梦游么？每次要么我下去了等了半天也看不到人，要么就是和别人聊天去了。你要到了再给我打电话好么，别每次让我等你！！！！,0,train,waimai_review
"配送很快,就是要了发票但商家没给",1,test,waimai_review
看到来送外卖的大叔疲倦的样子，真是各行各业都不容易，国家何时能让大家共同富裕起来，至少别等级差距这么悬殊。有的人好吃懒做贪污受贿穷凶恶极却位居高位。人民代表代表不了人民。底层社会的真相他们毫不知情。,1,test,waimai_review
眉州就是专业阿,1,train,waimai_review
"外送员，幸苦了,！顶着沙尘暴",1,train,waimai_review
速度很快，味道也好，还赠送了粥，满意,1,train,waimai_review
感觉真不错，看包装就给人干净放心样子，量也很足，不错,1,train,waimai_review
我家离贵店不是很远，送餐大概一小时，菜的口感一般，价格偏贵，米饭很少，性价比一般,0,train,waimai_review
里面有泥块，整个都没法吃了……,0,train,waimai_review
味道比以前有改善！,1,train,waimai_review
第一次用感觉太差了，比在店里吃少了一半的量,0,train,waimai_review
明明三个人吃饭，店员只拿了一双筷子。无语。建议还是去店里吃。,0,train,waimai_review
送餐速度超快，人长得也帅，很棒的服务！感谢让我这么晚还能吃上热的饭菜。,1,train,waimai_review
少给了一根烤肠要的两根只给了一根,0,test,waimai_review
"不是评东西。是评这态度！送餐员自己找不到地方还怪我地址写错，我自己能编出来个地址？从我上班给我地址找地方，人家就这么给的，寄所有东西也都写这个地址。大家怎么都找到了？外卖员这块也混这么久了，找不到地方还外卖什么啊，而且鼻子下的东西干什么用的，不懂问啊。,大哥这脾气这智商，还是干别的吧。",0,train,waimai_review
"非常差！速度差！饼拿来全凉的！！还弄在锡纸里面,你让我跟公司怎么热！！！！送了3个小时!！送餐员说餐多，这是什么他妈屁理由！谁尼玛让你接这么多的!!若是分配给你,你送不了就别送！!路不好走，路不好走是事实,但需要走你妈3个小时吗！！？差评差评！！！媒体曝光！等着的,没完！！！！",0,train,waimai_review
"等了一个半小时,菜都是凉的！",0,val,waimai_review
挺好的，百度小哥很好，菜品也不错。,1,train,waimai_review
卷饼太厚了，不好吃,0,train,waimai_review
还行吧，偶尔吃一下还可以,1,test,waimai_review
"东西真的非常好吃,鸡肉的那个,下次还吃",1,train,waimai_review
"饼比肉都厚,还干的要死,一点汁都没有,配送的人话都说不明白",0,val,waimai_review
肘子肉再炖烂一些就好了,1,train,waimai_review
这家的特点不是菜量大吗……上次给了很多很多…两个餐盒…这次餐盒小了，还就一盒…心情相当不爽,0,test,waimai_review
"特意备注写了不吃辣,。送来一层红油,看来还特意加了辣",0,test,waimai_review
送的挺快，点了一个bbq团餐，一个皇堡，结果送了2个皇堡，说好的bbq呢？着急出门，老公说咱们还是当回好人吧！虽然没去投诉，但我还是要在评价里说一下,0,test,waimai_review
"量少,最主要凉皮要麻酱,已经备注,可是送来根本不是",0,train,waimai_review
速度很快，下雨天师傅辛苦，味道很不错,1,train,waimai_review
"太少了。。。根本没吃饱,20元才12个饺子。。。",0,test,waimai_review
牛肉汉堡超级棒,1,test,waimai_review
很用心的店！支持！,1,train,waimai_review
"猪排中间都没熟,我去",0,train,waimai_review
太快了，你是飞过来送餐的吧…,1,val,waimai_review
还送了两本书！包装也很完好.比在店里买还好！,1,train,waimai_review
送花好快，没有凉，薯条有些过火，其他的好吃,1,train,waimai_review
好吃！以后常订！,1,test,waimai_review
饭是馊的，永不再来,0,train,waimai_review
"不好吃,量又少的可怜,又贵没一点优惠",0,train,waimai_review
很快，还挺好吃的，下回还会买。,1,train,waimai_review
送的还比较快•就是味道没有在店里吃起来好吃•总体不错,1,train,waimai_review
送货速度快，服务不错。就是饭比较难吃,0,train,waimai_review
送错地方，送餐员态度还极其恶劣，总之东西没吃到，真垃圾,0,val,waimai_review
韭菜没洗干净吧，太牙碜,0,train,waimai_review
配送师傅速度很快，态度也好。,1,train,waimai_review
第一等了两个小时，第二真的不好吃，菜量还特别少,0,val,waimai_review
送到之后面基本不能吃了,0,test,waimai_review
配送用了2小时，距离不过300米，差，太差。,0,train,waimai_review
性价比不高，跟图片差很远,0,train,waimai_review
送饭速度太慢,0,val,waimai_review
估计是人太多了吧，很晚才送到。,0,train,waimai_review
送餐太慢等一个半小时,0,test,waimai_review
"虾线不挑，看着太脏,不吃苦瓜，结果里面是苦瓜炒肉,一次失败的订餐",0,train,waimai_review
服务态度很差，让人等将近两小时也就算了，还少送一样，给打电话送少送了，还说让等下次点时一起送，这么差的态度谁还点下次啊。凉拌米线也很难吃，感觉糊弄的态度，简直一个差字都不足以评价了,0,train,waimai_review
很好吃，。送餐准时！！！,1,train,waimai_review
东西不错，但是送餐时间比我预定的晚了居然整整两小时，我已经提前预定了，还那么晚，实在太讨厌了！,0,train,waimai_review
送货超级快，服务超级好，一旦拥有别无所求,1,val,waimai_review
速度很慢！卷饼很难吃，还20块钱，里面全是肥肉，坑死了！,0,val,waimai_review
饼比较硬，肘子卷不错，可是吃不出来是肘子肉,1,train,waimai_review
真的两个多小时！！！！,0,train,waimai_review
量挺大的，送餐也及时，就是同事说肉吃着有些不一样。。。,0,test,waimai_review
第四天了！,1,train,waimai_review
给三星是因为送餐很快，但是美式都已经洒了很多，杯子外面都是咖啡,0,test,waimai_review
奶茶超级好喝，喝了好多次了,1,train,waimai_review
实在太慢，送到的时候凉了，汤还洒出来了，说是量太多。。。。太多。。。。,0,val,waimai_review
"标注不要奶油还放了奶油,，饮料没有吸管",0,train,waimai_review
凉皮很好吃。就是南瓜饼和春卷儿太坑了,0,train,waimai_review
很准时，味道不错，不过还是没有现场吃好吃……送餐师傅辛苦了！,1,test,waimai_review
好吃，这个评价够了吗,1,train,waimai_review
服务好，菜挺好吃的,1,train,waimai_review
肉卷料很足，粥量有点少，送餐较快。,1,test,waimai_review
挺好吃的，京酱肉丝里面全是汁水很不错，肘子也还行，吃了2个和一碗粥，勉强吃饱，感觉有点少，这个中号的有大约5*5*25那么大，大胃的可能2个不太够。,1,train,waimai_review
味道很好！,1,train,waimai_review
串这次不好吃,1,train,waimai_review
等了一个半小时……就算下雨，我的地址距离餐馆可是直线啊！！！！中间无障碍物！！！到的时候，装餐的纸袋子都破了湿了……百度送餐员也太不靠谱了,1,train,waimai_review
焦糖玛奇朵忘了放咖啡了吧,0,train,waimai_review
好吃，送餐时间太早了,1,train,waimai_review
和传说中的一样，就是分店少了点，多开些分店，好在北京大部分地方都能吃到。,1,test,waimai_review
饼不值这个价钱，粥也做的不咋样,0,train,waimai_review
一般，说实话没有我自己做的好吃好评吧,1,val,waimai_review
姜太多了，有些吃不适应。,1,train,waimai_review
专门打去电话改送餐时间，店家也说纪录好了，可是还是11点给我送来了，汗！谁中午饭这么早吃啊！更何况还没下班呢！真郁闷！,1,train,waimai_review
挺不错的！,1,train,waimai_review
太清淡了，没什么胃口，菜饭明显不等量，菜太多，饭太少,0,train,waimai_review
以前很快，不知道这次怎么了，好慢。而且里面没有奥尔良，不知道是没有还是忘记加了，不是很满意。,0,train,waimai_review
不好吃，真心不好吃,0,train,waimai_review
很快很好吃更给力会继续支持的,1,train,waimai_review
真的不好吃，不过按照我的要求做了，谢谢,0,train,waimai_review
还行，挺好吃！,1,train,waimai_review
油豆皮没送,0,train,waimai_review
速度略慢了,1,train,waimai_review
我都是老顾客了，原来特喜欢这样家店，但是今天真心太慢了,0,train,waimai_review
味道还可以，快递很快。,1,train,waimai_review
"菜品美味,服务一流！",1,train,waimai_review
填写了发票信息却没有开发票。负责配送调度的工作人员也不专业，都不清楚是否需要发票抬头。好的是发货快，饭菜性价比还可以,0,train,waimai_review
不怎么样，量比去店里吃少多了，泡菜汤不好吃，辣牛肉粉丝好吃,0,train,waimai_review
我的肘子卷变成了香菇卷。皮蛋粥变成了南瓜粥。。不太合适吧....,0,test,waimai_review
皮蛋瘦肉粥味道太淡了……,1,train,waimai_review
餐到的时候有点冷了，其他方面还可以,0,train,waimai_review
"口味能再重一点吗？大料不用钱买？不喝三杯水,我是吃不下去的",0,val,waimai_review
"送错了,打电话要求补送也不送",0,val,waimai_review
很好吃，就是叫多了,1,train,waimai_review
肘子有点腻,0,train,waimai_review
