text,label,split,domain
我觉得是“长江后浪推前浪，前浪死在沙滩上”啊。[衰] 庄小姐在变相催稿~~~我懂的~~~[委屈] //:【长江后浪推前浪，前浪仍在浪尖上！】 哈哈哈 ?jessie,0,train,weibo_social
谢谢炳刚老师的支持[心]，有美食的地方就有了江湖哟[偷笑]//: 哇塞那么简单啊！[馋嘴][馋嘴]中国饮食博大精深，弄的我都想半路出家、、学厨师啦！[抓狂][抓狂][抓狂],0,unlabeled,weibo_social
东方卫视笑傲江湖[good][good]现场观摩绝对比看电视更过瘾，还能近距离接触各位大咖观察员！赶紧参与起来吧！今晚21:15，且先感受爆笑第一集！[哈哈][哈哈],1,unlabeled,weibo_social
[衰][衰][衰] //: //:,0,unlabeled,weibo_social
孙杨也怕水！[衰],0,unlabeled,weibo_social
今年美国财政部推出限量88套马年“吉祥钱”，每套“吉祥钱”都是以数字8888开头，寓意吉祥美好！[爱你]家庭乐,1,unlabeled,weibo_social
带上熊宝，全家人一起去济州岛耍[哈哈],1,unlabeled,weibo_social
如果不是现下社会的那些黑心商家们，怎么会有如此的规定出台，各位家长也都是为了孩子的健康才如此，只能说“无奈”！[失望],0,unlabeled,weibo_social
我的脖子，颈椎出问题，导致右手及身体发麻。痛苦啊![泪],0,unlabeled,weibo_social
6月20号。零点。看球，不看球。看球，不看球。看球，不看球。看球，不看球。看球，不看球。九点半前要到公司。看球，不看球啊[泪],0,unlabeled,weibo_social
[偷笑]//:[怒]//:消息绝对属实！男女我都认识，男87，女91，现在男的和女人闺蜜在一起了，不过我也有听说女方本来一直忙婚事不知道李敏镐时间表，后来是这个闺蜜叫她去的，然后闺蜜本身没去，然后领证那天闺蜜陪着男的一下午安慰他。,0,unlabeled,weibo_social
泰达又赢了！[太开心],1,test,weibo_social
//: 谁再诬陷狗吃小孩，我就。。[怒]//: 谁再打狗，我就打人。谁再吃狗，我将诅咒！ //: [爱你][爱你]感动。。谁再吃狗，我就吃人[怒],0,unlabeled,weibo_social
难怪我睡得这么晚，找到原因了[哈哈] //:[嘻嘻],1,train,weibo_social
展示九江特色，彰显九江魅力！//:[鼓掌]//://:,1,unlabeled,weibo_social
周折多多，坚持3个月终成功，哈哈哈恭喜一下自己！ 准备请我吃饭！[爱你],1,val,weibo_social
还有下周一？[偷笑][偷笑] //:[泪]//--忙碌的2013年: 不相信北京能到零下21度。,0,train,weibo_social
我前两天还被陌生人提醒过文明扣没系，丝袜漏了大洞，一大坨米粒黏在头发上。想想好伤心…[泪] //: 这有个和你一样的,0,test,weibo_social
回复-峥峥卡哇伊:涮羊肉？？别馋我了 //-峥峥卡哇伊:[失望]本来我想说羊油的，结果想着晚上吃刷羊肉~哎。。。 //:妹妹，应该是羊油的，哈哈，里面不过有点小肉末 //-峥峥卡哇伊: 这个我也爱吃。。。羊肉的！,0,unlabeled,weibo_social
哈哈//: [哈哈][哈哈][哈哈]//: //:23333,1,unlabeled,weibo_social
想买票的喜粉私信报名啊，咱组团报名吧，[嘻嘻] 说不定有超值优惠呢？也许是擦肩而过哦，，，[哈哈] 持续火热哦，后面有抽奖D哦～,1,unlabeled,weibo_social
谢谢喽 //-橙色咖啡:转发确认！想去非洲旅行的就找他～～[哈哈],1,test,weibo_social
别人说你胖的时候...[泪],0,unlabeled,weibo_social
//@?物求救?息中心: [??][?筒]//: 现目万恶的资本主义啊![闭嘴][馋嘴][失望],0,unlabeled,weibo_social
突然回顾到该条微博！7斤1两的赵东妮同学！你妈累感不爱……[泪],0,train,weibo_social
没有你俩滴＂和声?＂怎能唱得起来?、谁都不可缺呀[偷笑]哈哈哈 //:[汗]美朵 抗议了！ 姐姐的声贝最高[晕][委屈],0,unlabeled,weibo_social
一上车，身穿23号球衣的老黑盘踞在我的上铺；我说这是我的位置，他淡定点头后又稳妥的躺下了[晕]80岁的白发老太挂着一手写胸牌，写道，我是美国人；成功买到中铺后摘下牌子开始跟23号搭讪，Hi，r U MJ？老黑表情淡漠，只听同行的眉眼女气中国男子指挥???哈哈，虽说挤点，火车出行也别有乐趣的！,0,test,weibo_social
永远在一起！[鼓掌] //:[哈哈] //:我宣布 在一起新歌首发，倒计时开始！：ONE、TWO、THREE、FOR...哦，SORRY，数反了...,1,test,weibo_social
本地超大新?反而上了香港??，新加坡唯一英文?只能在第四页??。唉，我?的报社也常自吹自擂?自己的新?已???水平，真不要?。[怒][怒],0,test,weibo_social
。。。[泪]失败了 //:心理小游戏~[太开心],1,train,weibo_social
日子照旧[泪]//: 忘记买了！//: 你还罚了20？[吃惊]//:20白扔//:明儿还得上班啊~ //: 这盘儿不算[抓狂] //:晴天霹雳 //:唉，明天得继续上班了//:唉，明天得继续上班了//: //: 唉，明天得继续上班了,0,unlabeled,weibo_social
我这手真欠..刚刷回来的机器，又想刷到新的ROM，结果又刷坏了，现在见着挖煤模式就想吐啊，安卓还真是发烧友之友啊..[泪][泪][泪],0,unlabeled,weibo_social
就是我一直打电话早她的[嘻嘻],1,unlabeled,weibo_social
这都什么世界啊！！！[泪][泪]要一个1岁9月孩子这样求生?,0,unlabeled,weibo_social
我就爬窗户看...[汗了] ..[哈哈] [哈哈],1,unlabeled,weibo_social
回复:呵呵，最近我们出团购了，亲感兴趣的话可以团哦[嘻嘻] //:回复:吃了很多自助就你们这家自助我还木有吃过呢，我想吃，但是没中奖~[泪],0,unlabeled,weibo_social
[怒]混蛋,0,unlabeled,weibo_social
[委屈] //：[泪] [失望],0,test,weibo_social
各种特写，看着各种饿。[抓狂][抓狂],0,unlabeled,weibo_social
幸亏离开啦，人少点回去[抓狂][抓狂][抓狂],0,unlabeled,weibo_social
高级定制Bvlgari?定制系列...18K黄金蛇头镶钻石单圈戒指+18K白金全钻单圈戒指...太美了...[花心]有木想自己也戴一个呢...[偷笑]不过一定要先知道自己戴几号的哦[爱你][做鬼脸][太开心][太开心],1,val,weibo_social
睡觉吧。。[晕],0,unlabeled,weibo_social
早安，即使一路小跑，依然木有赶上班车[泪],0,unlabeled,weibo_social
//: u are beautiful 。别人眼中的自己，是肿么样滴[偷笑][失望][阴险],0,unlabeled,weibo_social
还是穿马甲的好。//: 嗯，老汉我也有类似的担忧。。。 [神马] //: 我觉得现在女性的乳房露得越来越多，长期下去，会让男性对这个器官丧失神秘感，慢慢不再具有性征。//: 东半球，西半球，环球同此凉热。[抓狂],0,unlabeled,weibo_social
黄觉，会走路的艺术。[晕][晕][晕][晕],0,unlabeled,weibo_social
射手真的很重情//：【分手后，心最痛的星座】:冠军: 射手座；【恋爱后，最专一的星座】:冠军:射手座;【结婚后，最顾家的星座】:冠军:射手座;【爱人死后，跟着死的星座】:冠军:射手座;（不要轻易的和射手座分开）[抓狂],0,test,weibo_social
旅行结束的后续工作也是件烦心的事情，起床，收拾[汗][泪],0,unlabeled,weibo_social
[抓狂]求包?[衰][衰][衰],0,unlabeled,weibo_social
奢望 //:好喜欢这个微博阿，总是说出我的心声~[泪],0,val,weibo_social
小梦做的正爽，突然被陌生的外地号码一声骚扰，睡不着了！真够杯具滴……[泪][泪][泪],0,unlabeled,weibo_social
[怒]伤天害理,0,test,weibo_social
很想念大家。[泪],0,unlabeled,weibo_social
[泪]我脚着吧，喜娘是故意滴！当然，伴郎也是有意。呵呵，既然你情我愿，谈毛强奸啊……,0,train,weibo_social
哈哈 太坏了 //: [泪],0,test,weibo_social
吓失足了//: //: 人家不就是偷吃了点嘛，都被吓死了！[哼] //: 肿么那么讨厌，影响我们 吃饭[怒]//:,0,unlabeled,weibo_social
好人！//: [赞] //: [赞]//: 好人 //:[鼓掌][赞]标哥是好样的，真的值得赞扬，用实际行动证明雷锋的存在。[爱心传递] //:,1,unlabeled,weibo_social
比如唠叨与琐碎我TM一点儿都不想吃橘子我扒光它干嘛？！我TM要本月超支好多尼玛不开心啊！我TM大脑来例假各种情智双低脑残缺氧啊！我TM嘴唇发白是被吸干血了么？！我TM各种暴躁PMS持续快一周了能不能给个痛快啊能不能啊！！[怒][抓狂][哼]暴躁想杀人中……,0,train,weibo_social
[偷乐] //-影像-生活:[嘻嘻][嘻嘻]这个必须要转滴，还有我的背影呢,1,unlabeled,weibo_social
[汗][顶][生病][抓狂],0,unlabeled,weibo_social
好想去，但是没有时间[泪][泪][泪] //:还是五月中我要去的这个地方好。,0,unlabeled,weibo_social
回复 :为什么不做小阿姨[委屈] //:回复 :我死活当姐姐[挖鼻屎][挖鼻屎] //:带着我家 //:要去看...[抓狂][抓狂],0,unlabeled,weibo_social
[哈哈][馋嘴][抓狂] 在春天的早上，没有这碗“热干面”。。。,0,train,weibo_social
好男人都被男人抢了[偷笑]//:[泪][泪]好伤心,0,unlabeled,weibo_social
过年是我唯一长胖的机会[泪]//:每逢佳节胖三斤的定理，对空空管用么？,0,unlabeled,weibo_social
提前60天完成劳教任务[衰],0,train,weibo_social
改个颜色就能上啊[衰]//: 赤裸裸的抄袭啊[鄙视][鄙视],0,test,weibo_social
听听广播吧，前面的路就算通了，司机们都睡了也走不了啊。看来今天不能指望回家了。[泪],0,unlabeled,weibo_social
维多利亚的秘密哪栋小屋是你的爱？[哈哈] 我在:,1,unlabeled,weibo_social
客栈照顾到每个房间的景观和阳光，房间全部为洱海海景房[鼓掌] 在春日或初夏柔软的洱海海风下，放眼海面三两鱼鹰和远处高山，晒晒太阳，看会儿书，享受闲人的快乐。,1,train,weibo_social
鄙视 有钱无德又有什么了不起？[怒],0,unlabeled,weibo_social
//: [衰][衰][衰],0,unlabeled,weibo_social
回复:LONG LONG TIME AGO. 江山倍有才人出[嘻嘻] 期待新秀吧 //:夫努诺的最佳前台搭档，靓仔slayer靓女loli2,1,unlabeled,weibo_social
[泪][晕],0,unlabeled,weibo_social
移吧。//: 不败家了，攒钱移民[抓狂] //:还没等P民们过去，众多高官就都过去了吧。。。。,0,train,weibo_social
去左边影日出？个景好正啊[抓狂],0,train,weibo_social
[抓狂]买口罩去,0,train,weibo_social
[心]//: //:自行车挎子我也骑过//: //: 那一年刚刚工作不到一个月//-就这么不靠谱的活着: //: 那一年我初恋。//:那一年我出生了//:再也回不去了[泪][泪]//:1983-1984,0,val,weibo_social
最好的风景，最美的我们！[哈哈],1,unlabeled,weibo_social
只要想着明天吃什么，人生就充满了希望。[嘻嘻],1,unlabeled,weibo_social
人品爆?，?帝都回?到?府，?航前所未有地一分?都?Delay就起?了。哈哈[哈哈],1,unlabeled,weibo_social
最后知道真相的我眼泪掉下来。。。[泪],0,test,weibo_social
哈哈 这是啥情况啊！！//: 够牛的 //: 最右 哈哈 //:[衰] //: 哈哈//: [衰] //:王鹏IN BEIJING，你留下许多妹~！,0,unlabeled,weibo_social
五个，我还能坚持活着… //:最后一个也快没了。。。[泪] //-Xiaowen:ten。。。 //: 你有几个月牙呢？,0,train,weibo_social
神奇的章鱼保罗复活了[晕][晕][晕][晕],0,unlabeled,weibo_social
这...[汗] //:回复-vic:从没放弃过，你知道我的[泪] //-vic:加油 //:[泪],0,test,weibo_social
回复-小羽毛:[握手] //-小羽毛:嘿嘿，年轻虽好，但是没有刘老师的睿智和沉淀呀，以后还要多多请教您呢[嘻嘻],1,unlabeled,weibo_social
人这一辈子。。 //: [泪],0,unlabeled,weibo_social
三妈是个乌鸦嘴，摩小羯月底的日子是没法过了。[泪],0,unlabeled,weibo_social
刚刚去看票，居然都定满了[哼]//:前途无量！//:我买了380的票，没办法，我女儿是你的粉丝啊，她才10岁啊[泪],0,unlabeled,weibo_social
骑车吧。。。其实不比开车慢多少//: 唉，没有一条地铁线是例外的，感觉住哪里都不行啊[泪][泪][泪],0,train,weibo_social
默默无语两眼泪[泪][泪]//: 真的假的？//: [衰]//: 根据财报，新浪员工上个季度的月平均工资大约是8320元。去年同期大约是7378元。涨了942元，13%多。,0,unlabeled,weibo_social
人生最大的遗憾是：子欲养，而亲不待……[泪],0,test,weibo_social
好萌的干脆面~[爱你],1,test,weibo_social
[泪] //：向老人致敬~[花],0,unlabeled,weibo_social
"[嘻嘻][偷笑]//:我发誓薯条有这伞，就是现在怎么也找不到了！希望不是被当作破伞给扔了[委屈] //:为什么,到底是为什么 //: 。。",1,unlabeled,weibo_social
[泪] 感动死啦！特别的一次旅程 一定要幸福阿 亲！//:步步动心浪漫巴厘岛 谢谢 的浪漫 让所有人女生都感动的 铭记一辈子的惊喜求婚 终于顺利完成！一定要幸福 祝福你们[鼓掌][心][心],0,unlabeled,weibo_social
[哈哈]巧到吓一跳！ //:今天对我来说实在太够了！世界真奇妙～ // :太扯了，而且我们在车上还聊到你和小米，结果下车的地方就遇到你们。整个巧合无比！[抓狂] // : 结果就造成了欢声笑语一路搭车来到卡拉ok房的这么欢乐啊。。。,0,unlabeled,weibo_social
[衰]这个更狠 //:把牙齿敲掉[嘻嘻] //?沉: 回复?客:从昨晚纠结到今天了 我有强迫症 不挑出来难受 //?客:含口醋，泡软它，再剔。。。。瞧您这日子过的，这时间吃肉[打哈气],0,test,weibo_social
回复:菊花残[哈哈] //:她坐在一个棒槌上呢[偷笑] //:说这话的时候，您坐得住吗？[汗],1,unlabeled,weibo_social
看着心疼。。。 //:[泪]manta！！！//-JACK船长: [泪]//: //:据悉，这条鱼的学名叫蝠鲼，体扁平，有强大的胸鳍，主要以浮游生物和小鱼为食。蝠鲼从生物学角度上来说，并不是一种动物，而是一个科。//: 这个是魔鬼鱼，哈哈,0,unlabeled,weibo_social
//：生日快乐[泪],0,train,weibo_social
伤心的时候好好想想，我也好久没在实体书店买书了。。。//: 桑心么？[悲伤],0,val,weibo_social
没钱。。。还好我写的是网络小说[泪],0,unlabeled,weibo_social
是他自己亲生的么//:次奥 有这样的爹吗？[衰],0,test,weibo_social
这辈子做的最正确的一个决定：就是当了一枚吃货。[哈哈][哈哈],1,test,weibo_social
正在品酒，喜欢symphony mele！[可爱],1,unlabeled,weibo_social
真乃歌神也； 最抢镜了 MUX的MM们舞跳的巨给力 [笑哈哈] //: 还是文斌老师拍的清楚，还是两根腿，再转一次~[哈哈],1,unlabeled,weibo_social
指甲掐进去iphone？行为艺术？恨之入指头？//: 【颤抖吧~地球人！】多看阅读 for iOS 全球恢复上架，“设计狮”狠激动[泪]，他用颤抖的双手完成了微博图的制作，有图为证！并强烈要求自费贡献小米盒子1个，送给和他一样激动的转发本条微博的人！活动结束后送出！,0,unlabeled,weibo_social
娃玩命儿哭，爹死活哄不住，于是，掏出手机，开始放歌剧。娃，神奇的不哭了，改我不出意外的哭了[抓狂][抓狂][抓狂]。,0,test,weibo_social
[泪]//: //: 请拒绝动物表演。,0,unlabeled,weibo_social
那些夏花盛开过的岁月//: 听着可感动了，那是因为我们已经告别了一个时代 [泪],0,unlabeled,weibo_social
重阳夜，难聚首[泪][泪][泪]//://:,0,test,weibo_social
回复:[汗]谁请啊[太开心][江南style] //:你上海一日游 整出这么大动静干哈？还以为到北京了呐 有人请你素菜馆吃斋 //:回复:这招儿厉害的！ //:去哪里？报上经纬度！[咖啡]伺候,1,test,weibo_social
买了食谱，认真学习煲靓汤。看的我馋吐水滴答滴[抓狂]哪能办？现在就想喝汤了[馋嘴],0,unlabeled,weibo_social
啊...感觉好恐怖[晕]像要跳楼一般 有机会去见识一把[哈哈],1,train,weibo_social
[泪]好想去,0,val,weibo_social
说出图里你最讨厌的话[怒骂],0,test,weibo_social
[吃惊][吃惊]老公说我要是再懒下去就会退化成介个样子[失望][失望],0,val,weibo_social
哈哈~我的半价面包~~~去尼泊尔的同学们能省则省哦[得意地笑]//: 面包[哈哈],1,unlabeled,weibo_social
早安、沃阁连续三天的晴好天气，让南京一下子迈进了入夏的“节奏” 今天全市晴到多云，最高气温:31～32℃，最低气温:全市 21～22℃。[晕] 唐僧：“悟空，前面啊是火焰山？”悟空：“八是滴，才到蓝京，以前火炉歇得赖！”,0,unlabeled,weibo_social
我也再一号线碰到过一次 ，当时人还不多呢//:小偷要准备过年了？//-心喵喵:大家帮我转一下[泪][泪][泪],0,train,weibo_social
幸福的家庭，充实的生活，每个人心之向往的好状态，我要不要提前跟妈妈团取取经呀[哈哈]有点儿早有点儿早，那就分享快乐好心情吧~ [ok] p.s. 你是孝顺善良并且有职业精神的好同志，加油！,1,val,weibo_social
哪儿找的啊？那时我还是长头发。。。[泪],0,unlabeled,weibo_social
整来试试[嘻嘻] 今天兰会所活动扎堆儿了 等会你俩能见到 [嘻嘻]//:哦？！ 关注,1,unlabeled,weibo_social
[哈哈][围观]//: [耶],1,unlabeled,weibo_social
在2015的规划里，在建的6、7、8北（至美术馆）、9、10二期、14、15二期最靠谱，规划中的西郊线、海淀山后线、8号线南延、16号线、走北三环的12号线、有可能分段启动的3号线、南部U型线以及昌平线南延在后2015也是可以预期的。你家那边，也就是去焦化厂坐7号线了 [嘻嘻],1,unlabeled,weibo_social
抢人家盘子中的 ?不容易啊[抓狂],0,train,weibo_social
有有有！！！我前天还跟他说来着！说你让我去你家吃麦饭！！！[泪][委屈][悲伤]我要吃！！！,0,unlabeled,weibo_social
我爸说…有人要你照片…给你介绍个相亲对象…要是觉得大二太早，大三最合适了[衰]我才[泪]我才20岁[泪]还不到[泪],0,unlabeled,weibo_social
What a mess...[泪],0,unlabeled,weibo_social
"回覆:[酷] 嗯嗯 //:回复:好吧，我看看我哪天有时间[做鬼脸]！哈哈哈~ //:回覆:走,?假,一起去!去哪我都陪!!!到你?意?止!![酷] //:[怒骂] //:回覆:[可?] 是你自己不去的!!",0,train,weibo_social
别再刺激我了啦[泪] //:[哈哈][哈哈][哈哈] //:突然想起一个问题：情人节，是只有男士送花给女士吗？还是女士也要送花给男士呢？不是说女人如花吗？那干嘛还要给女人送花呢？今天有收到花的男士吗？炫耀一下吧！,0,val,weibo_social
练健美的吧???//：喂凉 //?Liu:[晕][晕]// :// ?ci :// ：够晒fashion啊~~// ：// @-黑黑的- :好意思出街啊,0,unlabeled,weibo_social
穿越了？//:[哈哈] //:今儿不是5月9号吗？[思考]//: 中国真伟大 //:大概五月十二日发,1,unlabeled,weibo_social
现在我吃它，一会它吃我。出发喂魔鬼鱼去[鼓掌],1,test,weibo_social
网帖《中国互联网十大约炮圣地》[?]：豆瓣Top1；新浪微勃；世纪佳缘；微信；美空；劲舞团；陌陌；QQ；百度贴吧；知乎[围观] 不只服务男性狼友、也有唯一“女性视角”约炮网站知乎，嗜才华男的女狼友福利！不过围脖肿么约的？叔落伍了，看来没V就是没前途啊[哈哈],1,test,weibo_social
中国达人秀 【微直播】I want you，I need you，I love you！美少女战士 一曲《无尽旋转》有没有让你想起青春洋溢、无忧无虑的中学时代呢？有和小达一样看萌妹子看晕的吗，真真儿找不到焦点了！[晕]用萌妹子的话来说就是“SNH48，总有一款适合您”！[得意地笑]全网独播，尽在21:50,0,test,weibo_social
回复:嗯，都回来了。当地火腿好吃，但又重又不会做，没带。类似的还有各种菌丶菇??[泪]只有在当地拼命吃，真是好吃到流泪！吉庆也有火腿饼丶火腿鲜花饼（配图右下角），吃了，无爱?[做鬼脸],0,unlabeled,weibo_social
我想：如果我晚上定点11点睡觉的话，8点就得准备：垃圾收到门外，我不和垃圾共处一室同眠。茶具得清洗，过夜茶渍不好洗。水池里泡着的碗必须洗掉！烧开水，不然早起没有白开水喝。得洗衣服晾衣服，当天的汗渍比较容易洗，不会发黄。得洗澡护肤做面膜。睡前还得想着喝牛奶。我的洁癖一定是没救了。[泪],0,unlabeled,weibo_social
我要吃这个，先来一只 [抓狂][馋嘴],0,unlabeled,weibo_social
虽然一二期我都没中奖，但我依然充满希望[泪][泪]。,0,unlabeled,weibo_social
那些美好的礼物一大早收到各地的明信片好开心呀，谢谢大家 [爱你][爱你][爱你][爱你],1,test,weibo_social
转给 同学，借此告诉你，你很标致，不肥滴。 //:肥胖是会呼吸的痛，它流在血液中来回滚动，后悔不减肥会痛，恨不节食会痛，想瘦不能瘦最痛。。。[抓狂],0,test,weibo_social
[鼓掌][鼓掌][赞] //:[good][鼓掌] //:[蜡烛]//: 当当网独家定制的嘎玛仁波切《生命的觉醒》签名毛边书正在参加活动，喜欢收藏和衷情佛法的诸位别错过了,1,test,weibo_social
百年牛栏山+哈尔滨小麦王+百威=tomorrow……[晕][晕][晕],0,unlabeled,weibo_social
背带裤 × 卫衣 × 运动鞋[爱你],1,test,weibo_social
呵呵！来吧！三样菜欢迎你！[偷笑] //-小瑜:你们最喜欢吃三样菜里面的什么啊，2月份我要去北京，有人招待我没//:最遗憾的就是730张杰在三样菜门外一圈一圈的转啊，被星星吓的都不敢下车[哈哈]//: 传说中的三样菜真的很好吃哦！ 一直听你们在说三样菜,1,test,weibo_social
?了一部??我竟然煮焦一盆菜，只好早上再??。[泪][泪],0,test,weibo_social
大连dei儿都踢酱比昂样了还成天看没够！[哈哈][哈哈][哈哈],1,unlabeled,weibo_social
阿力小百科乱博士一心想破坏环境、污染水源！那么神马是水体污染呢[疑问] 阿力提醒大家，在日常生活中可能随时都会发生哦。我们早晨起床刷牙时会闻到一股漂白粉[生病] 的味道，那就是余氯造成的；如果水龙头出来的水呈黄色[抓狂] ，就是铁锈污染了我们的水质。,0,unlabeled,weibo_social
5还么到手这就开始5S了[衰]～MINI也马上升级！哈哈,0,unlabeled,weibo_social
堵车堵死了，彻底的迟到了[泪],0,test,weibo_social
不为台湾游，只为舌尖爽！投…[围观][威武][哈哈] //-朱金忠:投票,1,unlabeled,weibo_social
[哈哈][哈哈]这酒劲儿大 //?二?:我要喝王善勇的酒！//:帅哥们?都在店里了吗？ 这天气座在south park?小院?简直太舒服了? -火龙果儿 想念你调的「比巴卜」口味的鸡尾酒? 有一起来喝一杯的吗？? ?二?,1,unlabeled,weibo_social
亲，你说得小编我都流口水了[花心]可怜小编发了那么多福利自己都木有尝尝看呢！[泪]其他朋友们如果想像这位吃货一样免费品尝 的小龙虾，记得转发每天傍晚的福利微博哦~我们每天都会抽出三位中奖者~,0,test,weibo_social
[鼓掌][鼓掌][鼓掌] 到位的很！//:各位，看看俺点评的还到位？[嘻嘻]PS：谁让我减肥来着？这看上去不胖嘛。、、谁在让我减肥我跟谁急[怒][嘻嘻],0,test,weibo_social
宝贝儿这么给力！？[泪][爱你],0,unlabeled,weibo_social
[思考] //：十年树木，百年树人。培养一代“贵族”需要三代人的努力，而我们的教育恰恰是经过三代人的革命，正在呈现出“党的教育事业”之“伟大成就”！教育政治化和管理行政化是办学与教育之大忌！为了中华民族的子孙后代，不要再作孽了！[怒] [怒] [怒],0,unlabeled,weibo_social
今天为了完成十一作业：侨福芳草地的体验报告。和宣宣同学一起从中午11点开始到晚上6点，一直沉浸在充满法国气息的氛围中，度过了一段很美好的悠闲时光~[礼物]挺开心的~[嘻嘻],1,unlabeled,weibo_social
//: //: 太对了[泪][泪] //: [偷笑],0,unlabeled,weibo_social
[支持] //:[围观] //:欢迎推荐哟～[哈哈][转发][转发][笑哈哈][得意地笑] -,1,train,weibo_social
//:知道什么叫血洗了吧~//-Cuina：//-Hiro：[晕] //：[抓狂] //：kevin。。。,0,train,weibo_social
准到爆[泪] //:不上班..// ：哇靠，又准了,0,unlabeled,weibo_social
//: 命运是一条漫长的河流，我们人就如同水中的鱼，偶尔能跃出水面看看前路，却依然无法改变命运的走向，，，[泪],0,unlabeled,weibo_social
看到你幸福，真的好开心。祝福、想念，一直都在。[爱你][兔子][围脖][鲜花] @??有神_00,1,val,weibo_social
[抓狂][赞]识食！,0,unlabeled,weibo_social
怎么这么多关于上海外滩的新闻，这不是添乱吗？[疑问]恶人先告状啊！[右哼哼]－鬼屋阴魂不散啊？[晕],0,unlabeled,weibo_social
走进伊朗 设拉子街头走进一家环境不错，人气挺高的伊朗餐厅，看到波斯蝌蚪文字的菜单顿时懵了，只好乱点了一通，烤鱼，烤鸡，烤牛肉，配上生洋葱和烤西红柿，好在都挺合口味，外焦内嫩。伊朗菜总结：偏淡，偏酸，无辣，一般都可以接受[嘻嘻],1,unlabeled,weibo_social
就是太热[衰],0,unlabeled,weibo_social
粗大事了！ 被卡在电梯里了！[衰],0,unlabeled,weibo_social
啧啧，豆花终于山寨了[哈哈][哈哈],1,unlabeled,weibo_social
谢谢 [爱你]享受大口吃肉，大杯喝酒的感觉吧，圣诞快乐！,1,unlabeled,weibo_social
我们就是狐?，快上菜！[酷] //:好想在动物园找份工作啊！！！[泪][泪][泪] //:萌死了[哈哈],0,test,weibo_social
去年买了几本书居然都是汉唐的，挺不错。 //:俺正失业。。。[嘻嘻] //:回复:哈哈，严兄若是能来，求之不得。只怕我们收不起哈。严兄推荐推荐就已经感激不尽了。。 //:回复:收我嘛。。。,1,unlabeled,weibo_social
橡皮鸭，橡皮鸭你要环游世界吗？香港的同学有眼福~[泪],0,test,weibo_social
【包茂高速法拉利车队两车追尾 车辆散架】 目击者称十多辆法拉利车呼啸而过，其中两辆发生追尾。兄弟，你开飞机呢？？法拉利又怎样？安全驾驶才是王道呀！！[抓狂],0,test,weibo_social
我是有多想去南美啊[泪]我想学salsa！,0,unlabeled,weibo_social
//: ? //:[衰][话筒]//: //: 再转。！扩散！！正义兄弟们，百姓弱者需要大家帮助！！[话筒],0,val,weibo_social
被认可我们很感动，这也是我们坚持下去的动力[泪][泪][泪] //:我也表扬下！菜不错~ //:欢迎会员们晒晒收到的菜菜[嘻嘻]，这样就不用我们去做微博营销了[偷笑],0,unlabeled,weibo_social
大早上的跑到保合寨本想借着拍戏顺便踏个青，结果被一鼓鼓的化肥味熏的头晕眼花的！！[晕][抓狂],0,test,weibo_social
回复:贵啊[泪] //: 是你喜欢的鞋子风格[嘻嘻],0,unlabeled,weibo_social
次奥，办了三个月的准生证，最后一个章居然卡在我没有居住证，靠，不会三个月前告诉我啊，需要我白跑这么多趟居委会街道办吗[抓狂][抓狂][抓狂][抓狂][抓狂]万恶的中国政府,0,unlabeled,weibo_social
回复-重庆:你且独自伤悲，老夫打点精神，寻点下酒菜，待会儿再醉一场。 //-重庆:我老实坦白我是狮子座的，找个婆娘好麻烦哟 //:回复:[怒]回京居然不向老夫通?，想翻天？ //:没有才要说嘛 [可爱] 说了就会有啊[可爱],0,unlabeled,weibo_social
订了一早上的货 血汗钱又花出去了~让我舒缓一下~~~[泪] 末日巨献！！不买没机会喽！！,0,unlabeled,weibo_social
猜猜看多少卡？[调皮]按照客人图纸要求设计制作18k 全钻镶嵌项链 ... 终于完工啦... 闪到不能直视...[晕][晕][晕] 可怜的师傅们，一会儿买多几瓶眼药水慰劳一下...[抠鼻][抠鼻][抠鼻] 我在:,0,unlabeled,weibo_social
//@?小?: [泪],0,unlabeled,weibo_social
柿子剃了光头！柿子胖了[吃惊]矮油！辣辣好幸福啊！！！[泪],0,train,weibo_social
[嘻嘻][给力] //:这小狗吃的什么啊，体格真棒[偷笑],1,unlabeled,weibo_social
我语数外都是体育老师教的，比不了大伙啊！[偷笑] //: 遗传？我不是！//: 回复:俺家三代左撇子，当年剪子都是特制的。 //:回复:这个可以有，是左撇子的转起来！ //:我左撇子，右脑好使[哈哈],1,unlabeled,weibo_social
吃了过期退烧药啊，糊涂的我和老妈……都38以上了[泪][泪][泪][泪]好难受……,0,unlabeled,weibo_social
无奈：中国正式夫妻和家庭，有的打造得跟集中营相差无几。你从外面看都很好，很稳定，很幸福，里面究竟如何，只有自己知道。用台湾作家许常德的话来说，就像个罐头，新鲜是唯一没有的东西。责任远多于快乐，彼此毫无抗拒地接受了。谁能不无奈？[伤心]搜狐微博,0,unlabeled,weibo_social
水上世界欢乐多！[哈哈],1,test,weibo_social
因为这事儿，英语成为广东各级教育的必修课，后来推广至全国 //: :-D//:干嘛?[思考] //:哈哈！正在吃饭，真的笑喷了[哈哈] //:[哈哈]，这说明会懂英语是多么重要啊！ //:[哈哈][哈哈][哈哈] Delay no m,1,unlabeled,weibo_social
